,PPG,color,color_unit,generic,grain_index,maltster,name
0,39,2,°L,True,0,Briess,Wheat (US)
1,37,1,°L,False,1,Briess,2-Row Brewers Malt
2,35,10,°L,True,2,Briess,Munich - Light 10L (US)
3,36,1,°L,True,3,Briess,Pilsner (US)
4,36,3,°L,False,4,Briess,Pale Ale Malt
5,37,1,°L,True,5,Weyermann®,Pilsner (DE)
6,34,10,°L,True,6,Briess,Caramel/Crystal 10L (US)
7,36,2,°L,True,7,Any,Pale 2-Row (US)
8,30,8,°L,False,8,Any,Cara 8 (Cara-Pils)
9,34,5,°L,False,9,Any,Cherrywood Smoke Malt
10,33,300,°L,True,10,Briess,Roasted Barley (US)
11,34,5,°L,False,11,Any,Rolled Oats
12,32,475,°L,True,12,Bairds,Chocolate (UK)
13,36,1,°L,True,13,Any,Torrified Wheat
14,32,120,°L,True,14,Briess,Caramel/Crystal 120L (US)
15,34,60,°L,True,15,Briess,Caramel/Crystal 60L (US)
16,30,550,°L,True,16,Bairds,Black Malt (UK)
17,34,0,°L,True,17,Briess,Carapils (Dextrine Malt) (US)
18,46,0,°L,True,18,Any,Dextrose (Corn Sugar)
19,34,40,°L,True,19,Briess,Caramel/Crystal 40L (US)
20,33,20,°L,True,20,Simpson's,Amber (UK)
21,35,7,°L,True,21,Simpson's,Munich (UK)
22,37,1,°L,False,22,Any,Colorado Two-row Pale
23,37,3,°L,False,23,Any,Rahr Red Wheat Malt
24,34,2,°L,True,24,Any,Flaked Wheat
25,37,1,°L,True,25,Any,Flaked Corn
26,34,3,°L,False,26,Any,Crisp Pale Ale Malt
27,37,3,°L,True,27,Castle,Pale Ale (BE)
28,36,0,°L,True,28,Any,Belgian Candi Sugar - Clear/Blond
29,35,46,°L,False,29,Any,Caramel Wheat Malt
30,37,23,°L,True,30,Gambrinus,Honey Malt (CA)
31,38,4,°L,True,31,Any,Maris Otter Pale (UK)
32,35,3,°L,True,32,Briess,Vienna (US)
33,0,0,°L,False,33,Any,Rice Hulls
34,34,30,°L,False,34,Any,Carastan
35,34,20,°L,True,35,Briess,Caramel/Crystal 20L (US)
36,38,3,°L,False,36,Any,"Pale Malt, Halcyon ()"
37,37,1,°L,True,37,Rahr,Pilsner (US)
38,35,130,°L,False,38,Any,Caraaroma
39,35,112,°L,True,39,Castle,Special B (BE)
40,33,2,°L,True,40,Any,Flaked Oats
41,35,1,°L,True,41,Any,Honey 
42,46,50,°L,True,42,Any,Brown Sugar
43,27,525,°L,True,43,Any,Black Patent (UK)
44,30,220,°L,True,44,Any,Special B (BE)
45,37,3,°L,True,45,Weyermann®,Vienna (DE)
46,37,2,°L,False,46,Weyermann®,Pale Ale Malt
47,37,3,°L,False,47,Any,Valley Malt 2-Row Pale Malt
48,33,80,°L,True,48,Briess,Caramel/Crystal 80L (US)
49,10,15,°L,True,49,Great Western,Crystal 15L (CA)
50,31,1,°L,True,50,Simpson's,Flaked Oats
51,34,350,°L,True,51,Briess,Chocolate (US)
52,32,500,°L,True,52,Briess,Black Malt (US)
53,32,1,°L,True,53,Any,Flaked Barley
54,34,1,°L,True,54,Briess,Carapils (Dextrine Malt) (US)
55,37,3,°L,False,55,Crisp,Best Pale Ale Malt
56,44,10,°L,True,56,Any,Turbinado
57,36,3,°L,False,57,Simpson's,Vienna Malt
58,34,65,°L,False,58,Any,British Crystal 65L
59,35,20,°L,True,59,Any,Munich - Dark 20L (US)
60,34,1,°L,False,60,Any,CaraFoam
61,35,9,°L,True,61,Weyermann®,CaraHell (DE)
62,35,7,°L,True,62,Any,Munich Light (DE)
63,30,430,°L,False,63,Any,Carafa Special II
64,33,11,°L,True,64,Simpson's,Cara Malt (UK)
65,34,28,°L,True,65,Briess,Victory (US)
66,36,3,°L,True,66,Any,Pale 2-Row (UK)
67,35,23,°L,True,67,Castle,Biscuit (BE)
68,37,3,°L,False,68,Any,Castle Pale Ale
69,37,7,°L,False,69,Any,Dark Wheat
70,33,150,°L,False,70,Any,Crystal 150L
71,33,90,°L,False,71,Any,Crystal 90L
72,33,26,°L,False,72,Any,CaraAmber
73,34,430,°L,False,73,Any,De-Husked Carafa II
74,38,3,°L,True,74,Crisp,Maris Otter Pale (UK)
75,34,55,°L,False,75,Any,"English Crystal, 50-60 L"
76,35,75,°L,False,76,Any,Crisp Brown
77,24,375,°L,False,77,Any,English Chocolate Malt
78,46,10,°L,False,78,Any,Piloncillo
79,35,3,°L,True,79,Any,Vienna (DE)
80,37,8,°L,False,80,Any,German Munich Malt
81,32,180,°L,False,81,Any,Candi Syrup D-180
82,32,45,°L,False,82,Any,Candi Syrup D-45
83,39,2,°L,False,83,Any,German Wheat
84,33,75,°L,True,84,Any,CaraMunich (BE)
85,30,10,°L,False,85,Any,Bonlander
86,41,2,°L,False,86,Rahr,White Wheat
87,33,2,°L,False,87,Any,Carafoam
88,34,5,°L,False,88,Any,toasted oats
89,37,1,°L,True,89,Any,Flaked Oats
90,34,55,°L,True,90,Any,Crystal 50L (UK)
91,39,2,°L,True,91,Any,Pale Wheat (DE)
92,33,18,°L,True,92,Any,CaraRed (DE)
93,34,5,°L,False,93,Any,weyermann CaraWheat
94,29,3,°L,True,94,Briess,Rye (US)
95,38,3,°L,False,95,Any,English Pale
96,35,0,°L,True,96,Any,Lactose (Milk Sugar)
97,36,2,°L,False,97,Any,Canadian Malting Superior Pilsen
98,36,2,°L,False,98,Any,Canada Malting Company White Wheat
99,34,2,°L,False,99,Any,Great Western Premium 2-Row Malt
100,30,33,°L,True,100,Any,CaraMunich I (DE)
101,34,3,°L,False,101,Any,Pearl ()
102,35,15,°L,False,102,Any,Munich Malt - 15L
103,36,1,°L,False,103,Any,Pilsner (2 Row) UK
104,34,550,°L,True,104,Any,Midnight Wheat Malt (US)
105,34,130,°L,False,105,Briess,Extra Special Malt
106,37,2,°L,True,106,Gambrinus,Pale Ale (CA)
107,37,10,°L,False,107,Gambrinus,Organic Munich 10°L
108,32,2,°L,False,108,Any,Prairie Malt Pale 2 Row
109,36,4,°L,False,109,Any,Cargill Special Pale
110,34,75,°L,True,110,Any,Caramel/Crystal 75L (US)
111,38,1,°L,True,111,Rahr,2-Row (US)
112,33,2,°L,True,112,Any,Acidulated Malt (DE)
113,37,2,°L,False,113,Any,US Two-Row Pale
114,36,2,°L,True,114,Thomas Fawcett & Sons,Maris Otter Pale (UK)
115,35,5,°L,False,115,Any,Warminster Floor-Malted Maris Otter
116,34,75,°L,False,116,Bairds,Dark Crystal Malt
117,40,8,°L,False,117,Any,Wildflower honey
118,32,525,°L,True,118,Any,Carafa III (DE)
119,32,431,°L,True,119,Weyermann®,Carafa II (DE)
120,37,1,°L,True,120,Any,2-Row (US)
121,27,530,°L,True,121,Any,Black Barley (US)
122,32,27,°L,True,122,Any,Amber (UK)
123,31,413,°L,True,123,Any,Chocolate Wheat (DE)
124,34,40,°L,True,124,Any,Crystal 40L (CA)
125,34,148,°L,False,125,Any,Special B
126,34,17,°L,False,126,Any,Abbey Malt
127,34,34,°L,False,127,Any,Caramunich I
128,34,130,°L,False,128,Any,CaraAroma
129,34,127,°L,True,129,Any,Chocolate (US)
130,34,26,°L,True,130,Any,Victory (US)
131,34,4,°L,False,131,Any,Maris Otter (UK)
132,34,55,°L,False,132,Any,Crystal 55L
133,37,1,°L,True,133,Castle,Pilsner (BE)
134,23,150,°L,False,134,Any,Coffee Malt
135,37,20,°L,True,135,Any,Melanoidin (DE)
136,37,2,°L,False,136,Any,"Wheat Malt, Belgian"
137,35,19,°L,True,137,Castle,Aromatic (BE)
138,34,3,°L,False,138,Any,Rye
139,33,17,°L,True,139,Weyermann®,CaraRed (DE)
140,34,60,°L,False,140,Any,Crystal Malt - 60L ()
141,10,90,°L,False,141,Any,Rye Crystal
142,33,4,°L,True,142,Any,Vienna (US)
143,34,3,°L,True,143,Any,Pale 2-Row (US)
144,34,410,°L,False,144,Any,Carafa II
145,35,22,°L,True,145,Simpson's,Aromatic Malt (UK)
146,33,6,°L,True,146,Simpson's,Golden Naked Oats (UK)
147,36,275,°L,True,147,Any,Belgian Candi Sugar - Dark
148,37,2,°L,False,148,Great Western,Premium 2-Row Malt
149,36,2,°L,False,149,Rahr,American 6-Row
150,33,1,°L,True,150,Weyermann®,Carapils (DE)
151,30,525,°L,False,151,Any,Carafa Special III
152,37,1,°L,False,152,Any,2-Row (US)
153,32,2,°L,False,153,Any,Flaked Barley
154,35,20,°L,False,154,Any,Caramel/Crystal 20L (US)
155,34,2,°L,False,155,Any,Rahr Pilsner Malt
156,32,275,°L,False,156,Any,"Candi Sugar, Dark"
157,28,345,°L,False,157,Any,Chocolate Malt
158,34,15,°L,False,158,Any,Great Western Caramel 15L
159,37,1,°L,False,159,Any,Belgian Two-row Pale
160,34,80,°L,True,160,Briess,Caramel/Crystal 80L (US)
161,33,5,°L,False,161,Any,Belgian Munich
162,47,1,°L,True,162,Any,Sucrose (Table Sugar)
163,34,3,°L,False,163,Any,muntons marris otter
164,33,110,°L,False,164,Any,Crystal 110L
165,30,550,°L,True,165,Bairds,Roasted Barley (UK)
166,33,150,°L,False,166,Any,British Crystal 135-165L
167,33,75,°L,False,167,Any,Caramel/Crystal 75L (US)
168,32,425,°L,False,168,Any,Carafa II (DE)
169,27,525,°L,False,169,Any,Black Patent (UK)
170,33,1,°L,False,170,Any,Carapils (Dextrine Malt) (US)
171,29,350,°L,False,171,Any,Chocolate (US)
172,34,2,°L,False,172,Any,Smoked Malt
173,34,5,°L,False,173,Any,Caramunch Caramel Malt
174,34,27,°L,False,174,Any,Melanoidin Malt
175,26,127,°L,True,175,Any,Black Malt (US)
176,35,1,°L,False,176,Any,"Honey, Orange Blossom"
177,34,150,°L,True,177,Weyermann®,CaraAroma (DE)
178,37,26,°L,True,178,Weyermann®,Melanoidin (DE)
179,36,1,°L,True,179,Briess,6-Row (US)
180,34,15,°L,False,180,Any,Crystal 15L
181,34,45,°L,False,181,Any,Crystal 45
182,37,2,°L,False,182,Any,Pearl (UK)
183,37,2,°L,False,183,Any,Wheat Malt (DE)
184,35,15,°L,False,184,Any,Caramel/Crystal 15L (US)
185,44,10,°L,False,185,Any,Turbinado
186,37,1,°L,False,186,Any,Pale 2-Row (US)
187,37,6,°L,False,187,Any,Munich Light (DE)
188,38,1,°L,False,188,Any,Wheat (US)
189,37,25,°L,False,189,Any,Honey Malt (CA)
190,34,5,°L,False,190,Any,Smoked American Two-row
191,38,3,°L,False,191,Any,Maris Otter Pale (UK)
192,33,13,°L,False,192,Any,CaraBelge (DE)
193,35,23,°L,False,193,Any,Biscuit (BE)
194,37,1,°L,False,194,Any,Pilsner (US)
195,37,6,°L,False,195,Any,Munich (UK)
196,35,4,°L,False,196,Any,Vienna (US)
197,35,20,°L,False,197,Any,Aromatic Malt (US)
198,34,40,°L,False,198,Any,Caramel/Crystal 40L (US)
199,38,2,°L,False,199,Any,Belgian Wheat
200,34,6,°L,False,200,Any,Belgian Caramel Pils
201,33,100,°L,False,201,Any,Crystal 100L
202,34,55,°L,False,202,Any,Medium Crystal
203,27,412,°L,False,203,Any,Chocolate
204,35,3,°L,False,204,Any,German Rauch Smoked
205,32,56,°L,True,205,Thomas Fawcett & Sons,Brown Malt (UK)
206,29,2,°L,False,206,Any,"Wheat, Red"
207,35,9,°L,True,207,Any,Munich Dark (DE)
208,33,60,°L,True,208,Any,CaraMunich III (DE)
209,34,2,°L,False,209,Any,Red Wheat 2 - 2.4L
210,32,40,°L,True,210,Great Western,Crystal 40L (CA)
211,34,20,°L,True,211,Briess,Munich - Dark 20L (US)
212,32,22,°L,False,212,Thomas Fawcett & Sons,Pale Crystal Malt
213,34,25,°L,False,213,Any,British Crystal 25L
214,35,19,°L,False,214,Any,Castle Cara Ruby (Cara 50)
215,33,10,°L,True,218,Any,Munich - Light 10L (US)
216,35,1,°L,True,219,Any,Carapils (DE)
217,36,2,°L,False,220,Any,Torrified Wheat
218,38,2,°L,False,221,Any,Pale 2-Row (UK)
219,35,1,°L,False,222,Any,Carapils (DE)
220,28,500,°L,False,223,Any,Black Malt (UK)
221,33,40,°L,False,224,Any,Caramunich Malt 40
222,32,3,°L,True,225,Any,Peated Malt (UK)
223,34,46,°L,False,226,Any,Caramunich II
224,37,2,°L,True,227,Gambrinus,ESB Malt (CA)
225,34,550,°L,False,228,Any,Crisp Roasted Barley
226,42,320,°L,False,229,Any,carafa special I
227,34,200,°L,False,230,Any,Pale Chocolate Malt 200L
228,34,60,°L,False,231,Any,Crystal Malt 60L
229,33,400,°L,True,232,Any,Chocolate Wheat (DE)
230,34,3,°L,False,233,Any,Canada Malting Superior Pale Ale Malt
231,14,12,°L,False,234,Any,British Caramalt (Brupaks)
232,39,9,°L,False,235,Any,"Wheat Malt, Dark"
233,33,75,°L,False,236,Any,British Crystal 70-80L
234,33,105,°L,False,237,Any,British Crystal 95-115L
235,31,244,°L,False,238,Weyermann®,Chocolate Rye Malt (Roasted Malt)
236,37,2,°L,True,239,Simpson's,Golden Promise (UK)
237,37,1,°L,True,240,Any,CaraFoam (DE)
238,38,3,°L,False,241,Any,Crisp Organic Pale Ale Malt
239,36,3,°L,False,242,Any,Flaked Rye
240,34,23,°L,False,243,Any,Castle Caravienne
241,34,1,°L,False,244,Any,"Oats, Steel Cut (Pinhead Oats)"
242,35,2,°L,False,245,Any,Best Malz Pilsner
243,34,220,°L,False,246,Any,Pale Chocolate Malt ()
244,25,127,°L,False,247,Any,English Black Roast
245,35,2,°L,False,248,Any,Canada Malting Canadian 2-Row
246,39,2,°L,True,249,Any,White Wheat  (US)
247,34,2,°L,False,250,Any,Organic Pilsen
248,32,0,°L,False,251,Any,Belgian Candi Sugar - Clear
249,34,2,°L,False,252,Any,Best Malz Caramel Pils
250,36,1,°L,False,253,Any,Torrified Wheat ()
251,34,140,°L,False,254,Any,Munton Dark Crystal Malt
252,36,3,°L,False,255,Any,German Pale Malt
253,32,9,°L,False,256,Any,Dark Munich
254,34,48,°L,False,257,Any,Caramunich
255,0,0,°L,False,258,Any,Maltodextrine
256,37,5,°L,True,259,Briess,Smoked Malt (US)
257,34,3,°L,False,260,Any,2 Row Pale Malt
258,36,1,°L,True,261,Any,Corn Syrup
259,37,2,°L,False,262,Any,Bohemian Pilsner
260,34,56,°L,False,263,Any,Caramunich III
261,34,18,°L,False,264,Any,Cara 20
262,34,1,°L,False,265,Any,Canadian 2-Row Malt
263,46,8,°L,True,266,Any,Brown Sugar
264,34,125,°L,False,267,Any,Franco Belges Caramel Munich 120
265,34,30,°L,False,268,Any,American Crystal 30L
266,32,197,°L,True,269,Thomas Fawcett & Sons,Pale Chocolate (UK)
267,34,5,°L,False,270,Any,Cocoa powder
268,7,2,°L,False,271,Any,"Barley, Flaked (Breiss)"
269,36,3,°L,False,272,Any,Date sugar
270,36,80,°L,True,273,Any,Molasses 
271,34,50,°L,True,274,Briess,Special Roast (US)
272,34,23,°L,True,275,Dingemans,Biscuit (BE)
273,32,60,°L,True,276,Great Western,Crystal 60L (CA)
274,35,2,°L,False,277,Any,"Pale Malt, 6 Row, US"
275,32,400,°L,False,278,Any,German Chocolate Wheat
276,34,5,°L,False,279,Any,Cara Pils 2 Row Barley malt
277,34,3,°L,False,280,Any,"Rice, Red"
278,34,63,°L,False,281,Any,Caramel Munich 60L
279,34,20,°L,True,282,Any,CaraVienne (BE)
280,34,20,°L,False,283,Any,Carapils Malt
281,37,5,°L,False,284,Any,German Munich 5L
282,33,65,°L,False,285,Any,German Dark Crystal
283,34,57,°L,False,286,Any,Caramunich III
284,34,22,°L,True,287,Any,CaraVienne (BE)
285,34,160,°L,False,288,Any,Extra Dark Crystal
286,33,20,°L,False,289,Any,Caramunich Malt 20
287,34,70,°L,False,290,Any,Caramel/Crystal Malt - 70L
288,33,420,°L,False,291,Briess,Dark Chocolate Malt
289,32,525,°L,True,292,Weyermann®,Carafa III (DE)
290,33,375,°L,False,293,Weyermann®,Chocolate Wheat Malt (Roasted Malt)
291,36,2,°L,True,294,Any,Torrified Barley
